fold,model,calibration,selected_method,n_test,prevalence,fit_time_model,pr_auc,roc_auc,brier,logloss,ece,ici,cal_intercept,cal_slope,oe_ratio,pred_mean,recall_005,precision_005,value_capture_005,recall_01,precision_01,value_capture_01,rank_violations,calibrated_ties,spearman_raw_calibrated
1,logistic,opbgb_symmetric_monotone,,50000,0.04054,2673.121118068695,0.3947715154428309,0.8374314029688074,0.031365986538450755,0.12829867534905812,0.009485083777536117,0.011484003695808234,0.2825499342990822,1.1413649223713098,0.9585545906877472,0.04229284424052804,0.1080414405525407,0.876,0.07762978623798919,0.18746916625555007,0.76,0.1517664874558552,0,19,0.9999999999779199
1,logistic,opbgb_two_sided_monotone,,50000,0.04054,2673.121118068695,0.394771515442831,0.8374314029688074,0.031213821195944083,0.12716416962052413,0.008201373098229232,0.009654050526674564,0.21391206110074548,1.1129732634024396,0.9593481931257037,0.042257858294301315,0.1080414405525407,0.876,0.07762978623798919,0.18746916625555007,0.76,0.1517664874558552,0,15,0.9999999999918399
1,logistic,nested_selected,opbgb_two_sided_monotone,50000,0.04054,2673.121118068695,0.394771515442831,0.8374314029688074,0.031213821195944083,0.12716416962052413,0.008201373098229232,0.009654050526674564,0.21391206110074548,1.1129732634024396,0.9593481931257037,0.042257858294301315,0.1080414405525407,0.876,0.07762978623798919,0.18746916625555007,0.76,0.1517664874558552,0,15,0.9999999999918399
1,lightgbm,raw,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.09105670140810869,0.31729534676103593,0.20799739695027245,0.20800916246265871,-2.932155033651365,1.170476287061542,0.16311428580750476,0.24853739695027244,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,platt,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.023743029955308248,0.09720923264946028,0.005478635559456335,0.005592456293934983,-0.2680311443236143,0.9007546129596486,0.9735762699578548,0.041640291830197275,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,beta,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.02375877228510548,0.0972641396587892,0.005246644425016892,0.005580219673314473,-0.290634583363123,0.8945997013099263,0.9716147468987866,0.04172435641739294,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,isotonic,,50000,0.04054,7.7322838306427,0.5684768175224061,0.9094286313884153,0.023815847120530885,0.10429807760071176,0.004559940138927694,0.005593871152450889,-0.5723737236266667,0.7811147459668697,0.9703688835202927,0.04177792660965124,0.11692155895411939,0.948,0.05908333265533176,0.23186975826344353,0.94,0.11065101805473743,0,49848,0.996648323866607
1,lightgbm,bgb,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.02375708071621785,0.09725848144123934,0.005226666257061711,0.0055650043231948755,-0.28937429161198547,0.8950289857015153,0.9717875698432975,0.041716936147410434,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,opbgb_symmetric,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.02376034702747003,0.09732638368870426,0.006157517526645604,0.006129905247407969,-0.24515121663677558,0.9055958382293665,0.9757346017957541,0.04154818321025992,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,opbgb_two_sided_unconstrained,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.023773705531962654,0.09755323371587542,0.006552013864124567,0.006715070361859589,-0.21102090694716932,0.91367239554367,0.9807951348719243,0.04133381025110189,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,opbgb_symmetric_monotone,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.023721773982600298,0.09701747039918979,0.004419872691747453,0.0053295145160190465,-0.15057558012546082,0.9646829249659181,0.9567156985158711,0.04237413482698014,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
1,lightgbm,opbgb_two_sided_monotone,,50000,0.04054,7.7322838306427,0.5887603502330616,0.9105501150843658,0.023722776380167083,0.09702026970649574,0.0044333078643859335,0.00533781420578548,-0.15035696018987463,0.9647565439902914,0.9567225309141852,0.042373832213674814,0.11692155895411939,0.948,0.055858115250232605,0.23088307844104589,0.936,0.11071531420236141,0,453,0.9999999999999999
