fold,model,calibration,selected_method,n_test,prevalence,fit_time_model,pr_auc,roc_auc,brier,logloss,ece,ici,cal_intercept,cal_slope,oe_ratio,pred_mean,recall_005,precision_005,value_capture_005,recall_01,precision_01,value_capture_01,rank_violations,calibrated_ties,spearman_raw_calibrated
1,logistic,raw,,3000,0.04566666666666667,0.3289358615875244,0.3557674120102591,0.8230863955169275,0.10014657932200423,0.360175424180241,0.22547860412270507,0.22547860416270502,-2.5764223501668106,0.913935149175097,0.16842140205403391,0.2711452707893717,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,6,0.9999999999999999
1,logistic,platt,,3000,0.04566666666666667,0.3289358615875244,0.3557674120102591,0.8230863955169275,0.03778129673749831,0.15025882577640637,0.01744470374769345,0.01987572937913354,1.8863132907548028,1.424668217611079,1.537166151085375,0.029708347815505808,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,6,0.9999999999999999
1,logistic,beta,,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.03672737837816583,0.14561595982316117,0.016763520544313255,0.0161388573417354,0.8278628122338281,1.1059754131936856,1.5267508008742814,0.02991101536708939,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,9,0.9999999978888886
1,logistic,isotonic,,3000,0.04566666666666667,0.3289358615875244,0.3104240904821945,0.8170606096917377,0.037163224165565556,0.1595822086411316,0.017908459379704034,0.016670364141608794,0.04962667802274681,0.8340074755212208,1.5697575890775246,0.029091540620295963,0.06569343065693431,0.6,0.008795135807494279,0.1386861313868613,0.6333333333333333,0.02287021979333009,0,2967,0.9800107660163412
1,logistic,bgb,,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.03674054653862842,0.14569167332579755,0.016948224976327454,0.016293040019137003,0.8643062764151034,1.1160359668482904,1.5327006214013077,0.02979490321137525,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,23,0.9999998734444213
1,logistic,opbgb_symmetric,,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.0367262364395899,0.14560776704352807,0.0167472426576181,0.01612546478272562,0.8269578041476332,1.1059275088991027,1.526012696081704,0.029925482785250458,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,9,0.9999999978888886
1,logistic,opbgb_two_sided_unconstrained,,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.036637380961151364,0.14535790361672515,0.016940242909096626,0.01601802535171287,0.8175521894873622,1.1036853337252144,1.5198189383973202,0.030047438884281234,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,9,0.9999999978888886
1,logistic,opbgb_symmetric_monotone,,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.03655250478767327,0.14405613439999668,0.013227259298913573,0.01349600225507523,0.8733199809944436,1.1793769166474606,1.3546237278377278,0.033711698479961326,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,9,0.9999999978888886
1,logistic,opbgb_two_sided_monotone,,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.03652204383446454,0.14395139959892997,0.013087089247868614,0.013406354173581722,0.860999641573754,1.175901463982349,1.3520982646959199,0.033774665539517475,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,9,0.9999999978888886
1,logistic,nested_selected,opbgb_two_sided_monotone,3000,0.04566666666666667,0.3289358615875244,0.35576741201025913,0.8230863955169275,0.03652204383446454,0.14395139959892997,0.013087089247868614,0.013406354173581722,0.860999641573754,1.175901463982349,1.3520982646959199,0.033774665539517475,0.072992700729927,0.6666666666666666,0.007877793777105197,0.15328467153284672,0.7,0.028680506332990314,0,9,0.9999999978888886
