pr_auc,roc_auc,brier,logloss,cal_intercept,cal_slope,precision_0.001,recall_0.001,value_capture_0.001,precision_0.005,recall_0.005,value_capture_0.005,precision_0.01,recall_0.01,value_capture_0.01,precision_0.02,recall_0.02,value_capture_0.02,fold,delay_days,policy,seed,model,calibration,n_train,train_prev,n_test,test_prev,fit_seconds
0.9387487515485261,0.9963089027614642,0.0006240832735784352,0.002904814202338457,-0.5299127101898193,0.9050469398498535,1.0,0.26791277258566976,0.38434345506499074,0.6976744186046512,0.9345794392523364,0.9900703027406216,0.3608847497089639,0.9657320872274143,0.9964441809197218,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_weighted,20260716,xgboost,beta,446668,0.005256700726266488,85848,0.003739166899636567,2.890604019165039
0.24946346400094896,0.9521208383412253,0.04668676480650902,0.22008834779262543,-5.480744361877441,0.4035256803035736,0.22093023255813954,0.059190031152647975,0.10192274519821046,0.35348837209302325,0.4735202492211838,0.6529908175793595,0.25145518044237486,0.6728971962616822,0.8574439232142236,0.1525917297612114,0.8161993769470405,0.962344997768632,2020-07,0,sliding180_weighted,20260717,logistic,raw,446668,0.005256700726266488,85848,0.003739166899636567,0.5974221229553223
0.2501750284478353,0.9521233516209033,0.003765792353078723,0.016034642234444618,-0.8746697306632996,0.8771799802780151,0.27906976744186046,0.07476635514018691,0.12158178613922564,0.35348837209302325,0.4735202492211838,0.6529908175793595,0.25145518044237486,0.6728971962616822,0.8574439232142236,0.1525917297612114,0.8161993769470405,0.962344997768632,2020-07,0,sliding180_weighted,20260717,logistic,platt,446668,0.005256700726266488,85848,0.003739166899636567,0.5974221229553223
0.25017502844783523,0.9521233334087318,0.003200140316039324,0.013751227408647537,-0.603242814540863,0.8843929767608643,0.27906976744186046,0.07476635514018691,0.12158178613922564,0.35348837209302325,0.4735202492211838,0.6529908175793595,0.25145518044237486,0.6728971962616822,0.8574439232142236,0.1525917297612114,0.8161993769470405,0.962344997768632,2020-07,0,sliding180_weighted,20260717,logistic,beta,446668,0.005256700726266488,85848,0.003739166899636567,0.5974221229553223
0.9413566565916285,0.9966471392120546,0.000806905969429162,0.0035891340194026925,-1.7620849417611233,0.7246480028030853,1.0,0.26791277258566976,0.40207862267660915,0.6953488372093023,0.9314641744548287,0.9906473512960811,0.3585564610011641,0.9595015576323987,0.9947057244590628,0.18287711124053582,0.9781931464174455,0.9994526988143719,2020-07,0,sliding180_weighted,20260717,lightgbm,raw,446668,0.005256700726266488,85848,0.003739166899636567,2.624129056930542
0.9413566565916284,0.9966471392120546,0.0005901203139893319,0.002757363646427258,-0.4738358361525967,0.9107927613585072,1.0,0.26791277258566976,0.40207862267660915,0.6953488372093023,0.9314641744548287,0.9906473512960811,0.3585564610011641,0.9595015576323987,0.9947057244590628,0.18287711124053582,0.9781931464174455,0.9994526988143719,2020-07,0,sliding180_weighted,20260717,lightgbm,platt,446668,0.005256700726266488,85848,0.003739166899636567,2.624129056930542
0.9413566565916284,0.9966471392120546,0.0005884195632682483,0.0027639428568012165,-0.5390476377819028,0.8883516707292464,1.0,0.26791277258566976,0.40207862267660915,0.6953488372093023,0.9314641744548287,0.9906473512960811,0.3585564610011641,0.9595015576323987,0.9947057244590628,0.18287711124053582,0.9781931464174455,0.9994526988143719,2020-07,0,sliding180_weighted,20260717,lightgbm,beta,446668,0.005256700726266488,85848,0.003739166899636567,2.624129056930542
0.9351262323797648,0.9967707998570854,0.0007715844549238682,0.003612092463299632,-1.5245709419250488,0.7176955938339233,1.0,0.26791277258566976,0.39426136681979634,0.6953488372093023,0.9314641744548287,0.9900282656735079,0.3585564610011641,0.9595015576323987,0.9947288542995885,0.18171228887594643,0.9719626168224299,0.9981971959448538,2020-07,0,sliding180_weighted,20260717,xgboost,raw,446668,0.005256700726266488,85848,0.003739166899636567,2.849008321762085
0.9351262323797648,0.9967707998570855,0.0006440771976485848,0.003016819478943944,-0.6639716029167175,0.8795900940895081,1.0,0.26791277258566976,0.39426136681979634,0.6953488372093023,0.9314641744548287,0.9900282656735079,0.3585564610011641,0.9595015576323987,0.9947288542995885,0.18171228887594643,0.9719626168224299,0.9981971959448538,2020-07,0,sliding180_weighted,20260717,xgboost,platt,446668,0.005256700726266488,85848,0.003739166899636567,2.849008321762085
0.9351262323797648,0.9967707998570854,0.0006465204642154276,0.0030092920642346144,-0.6154208779335022,0.8870551586151123,1.0,0.26791277258566976,0.39426136681979634,0.6953488372093023,0.9314641744548287,0.9900282656735079,0.3585564610011641,0.9595015576323987,0.9947288542995885,0.18171228887594643,0.9719626168224299,0.9981971959448538,2020-07,0,sliding180_weighted,20260717,xgboost,beta,446668,0.005256700726266488,85848,0.003739166899636567,2.849008321762085
0.41951580087695794,0.9029031002834651,0.0026449558790773153,0.015190285630524158,-1.024548053741455,0.8444215655326843,0.6511627906976745,0.17445482866043613,0.28917556866162486,0.43953488372093025,0.5887850467289719,0.8422406853390657,0.259604190919674,0.6947040498442367,0.9430242071112724,0.1403610949330227,0.7507788161993769,0.9717498304179335,2020-07,0,sliding180_unweighted,20260716,logistic,raw,446668,0.005256700726266488,85848,0.003739166899636567,0.5618560314178467
0.419515800876958,0.9029031002834652,0.002655872842296958,0.0150768356397748,-0.9469707608222961,0.8501566648483276,0.6511627906976745,0.17445482866043613,0.28917556866162486,0.43953488372093025,0.5887850467289719,0.8422406853390657,0.259604190919674,0.6947040498442367,0.9430242071112724,0.1403610949330227,0.7507788161993769,0.9717498304179335,2020-07,0,sliding180_unweighted,20260716,logistic,platt,446668,0.005256700726266488,85848,0.003739166899636567,0.5618560314178467
0.419515800876958,0.9029031002834652,0.00253847218118608,0.013854286633431911,-0.5482239723205566,0.9355766177177429,0.6511627906976745,0.17445482866043613,0.28917556866162486,0.43953488372093025,0.5887850467289719,0.8422406853390657,0.259604190919674,0.6947040498442367,0.9430242071112724,0.1403610949330227,0.7507788161993769,0.9717498304179335,2020-07,0,sliding180_unweighted,20260716,logistic,beta,446668,0.005256700726266488,85848,0.003739166899636567,0.5618560314178467
0.9095226052566263,0.9943714191000587,0.0008746168424154027,0.004940621377948239,-0.038610204097029116,0.6171145136101645,0.9883720930232558,0.26479750778816197,0.3065629063281164,0.6837209302325581,0.9158878504672897,0.9841057029930581,0.3538998835855646,0.9470404984423676,0.9934559567816094,0.18054746651135703,0.9657320872274143,0.9964211771273735,2020-07,0,sliding180_unweighted,20260716,lightgbm,raw,446668,0.005256700726266488,85848,0.003739166899636567,3.0008041858673096
0.9095226052566265,0.9943714191000587,0.0008233370717598796,0.003785147581188773,-0.11090959404056226,0.9938304996073313,0.9883720930232558,0.26479750778816197,0.3065629063281164,0.6837209302325581,0.9158878504672897,0.9841057029930581,0.3538998835855646,0.9470404984423676,0.9934559567816094,0.18054746651135703,0.9657320872274143,0.9964211771273735,2020-07,0,sliding180_unweighted,20260716,lightgbm,platt,446668,0.005256700726266488,85848,0.003739166899636567,3.0008041858673096
0.9095226052566265,0.9943714191000587,0.0008457917448938648,0.003755890675984034,-0.3991488444892458,0.9402091866682637,0.9883720930232558,0.26479750778816197,0.3065629063281164,0.6837209302325581,0.9158878504672897,0.9841057029930581,0.3538998835855646,0.9470404984423676,0.9934559567816094,0.18054746651135703,0.9657320872274143,0.9964211771273735,2020-07,0,sliding180_unweighted,20260716,lightgbm,beta,446668,0.005256700726266488,85848,0.003739166899636567,3.0008041858673096
0.9239228568312888,0.9950925482459549,0.000695816648658365,0.0034412757959216833,-0.05118956044316292,0.8276267051696777,1.0,0.26791277258566976,0.45358512213028496,0.6883720930232559,0.9221183800623053,0.9851952004131355,0.3585564610011641,0.9595015576323987,0.9955130630343615,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_unweighted,20260716,xgboost,raw,446668,0.005256700726266488,85848,0.003739166899636567,3.3878228664398193
0.9239228568312888,0.9950925482459547,0.0007054354064166546,0.0033697434701025486,-0.6501256227493286,0.8730725646018982,1.0,0.26791277258566976,0.45358512213028496,0.6883720930232559,0.9221183800623053,0.9851952004131355,0.3585564610011641,0.9595015576323987,0.9955130630343615,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_unweighted,20260716,xgboost,platt,446668,0.005256700726266488,85848,0.003739166899636567,3.3878228664398193
0.9239228568312888,0.9950925482459548,0.0007157325744628906,0.003354826709255576,-0.5792247653007507,0.8794180750846863,1.0,0.26791277258566976,0.45358512213028496,0.6883720930232559,0.9221183800623053,0.9851952004131355,0.3585564610011641,0.9595015576323987,0.9955130630343615,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_unweighted,20260716,xgboost,beta,446668,0.005256700726266488,85848,0.003739166899636567,3.3878228664398193
0.41951580087695794,0.9029031002834651,0.0026449558790773153,0.015190285630524158,-1.024548053741455,0.8444215655326843,0.6511627906976745,0.17445482866043613,0.28917556866162486,0.43953488372093025,0.5887850467289719,0.8422406853390657,0.259604190919674,0.6947040498442367,0.9430242071112724,0.1403610949330227,0.7507788161993769,0.9717498304179335,2020-07,0,sliding180_unweighted,20260717,logistic,raw,446668,0.005256700726266488,85848,0.003739166899636567,0.565546989440918
0.419515800876958,0.9029031002834652,0.002655872842296958,0.0150768356397748,-0.9469707608222961,0.8501566648483276,0.6511627906976745,0.17445482866043613,0.28917556866162486,0.43953488372093025,0.5887850467289719,0.8422406853390657,0.259604190919674,0.6947040498442367,0.9430242071112724,0.1403610949330227,0.7507788161993769,0.9717498304179335,2020-07,0,sliding180_unweighted,20260717,logistic,platt,446668,0.005256700726266488,85848,0.003739166899636567,0.565546989440918
0.419515800876958,0.9029031002834652,0.00253847218118608,0.013854286633431911,-0.5482239723205566,0.9355766177177429,0.6511627906976745,0.17445482866043613,0.28917556866162486,0.43953488372093025,0.5887850467289719,0.8422406853390657,0.259604190919674,0.6947040498442367,0.9430242071112724,0.1403610949330227,0.7507788161993769,0.9717498304179335,2020-07,0,sliding180_unweighted,20260717,logistic,beta,446668,0.005256700726266488,85848,0.003739166899636567,0.565546989440918
0.9056033555615194,0.9956689999008165,0.0009579345206853513,0.005327239354025709,-0.5349387746604252,0.5620522221677879,0.9767441860465116,0.2616822429906542,0.2680956496425368,0.6953488372093023,0.9314641744548287,0.9899627836454257,0.3550640279394645,0.9501557632398754,0.9941224995429176,0.18054746651135703,0.9657320872274143,0.9974910110317995,2020-07,0,sliding180_unweighted,20260717,lightgbm,raw,446668,0.005256700726266488,85848,0.003739166899636567,3.1729631423950195
0.9055991689945393,0.9952679314582737,0.0009065766728906514,0.004137996268855693,-1.041233463616285,0.8515595345321022,0.9767441860465116,0.2616822429906542,0.26809564964253685,0.6953488372093023,0.9314641744548287,0.9899627836454257,0.3550640279394645,0.9501557632398754,0.9941224995429176,0.18054746651135703,0.9657320872274143,0.9974910110317995,2020-07,0,sliding180_unweighted,20260717,lightgbm,platt,446668,0.005256700726266488,85848,0.003739166899636567,3.1729631423950195
0.9055991689945393,0.9952679314582737,0.00093164398607265,0.003936487324510145,-0.7579073302708143,0.9005412914298854,0.9767441860465116,0.2616822429906542,0.26809564964253685,0.6953488372093023,0.9314641744548287,0.9899627836454257,0.3550640279394645,0.9501557632398754,0.9941224995429176,0.18054746651135703,0.9657320872274143,0.9974910110317995,2020-07,0,sliding180_unweighted,20260717,lightgbm,beta,446668,0.005256700726266488,85848,0.003739166899636567,3.1729631423950195
0.9213682967188764,0.996089482518264,0.0006890039658173919,0.0034505019430071115,-0.055501922965049744,0.8210409879684448,0.9883720930232558,0.26479750778816197,0.4486297901379782,0.686046511627907,0.9190031152647975,0.9846467017698237,0.3562281722933644,0.9532710280373832,0.9945436895272053,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_unweighted,20260717,xgboost,raw,446668,0.005256700726266488,85848,0.003739166899636567,5.75440788269043
0.9213682967188764,0.996089482518264,0.0006961433682590723,0.0033666009549051523,-0.6526166200637817,0.8811236619949341,0.9883720930232558,0.26479750778816197,0.4486297901379782,0.686046511627907,0.9190031152647975,0.9846467017698237,0.3562281722933644,0.9532710280373832,0.9945436895272053,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_unweighted,20260717,xgboost,platt,446668,0.005256700726266488,85848,0.003739166899636567,5.75440788269043
0.9213682967188763,0.9960894825182639,0.0006942627369426191,0.0033712275326251984,-0.6728748679161072,0.8684738874435425,0.9883720930232558,0.26479750778816197,0.4486297901379782,0.686046511627907,0.9190031152647975,0.9846467017698237,0.3562281722933644,0.9532710280373832,0.9945436895272053,0.18112987769365171,0.9688473520249221,0.9965557965806785,2020-07,0,sliding180_unweighted,20260717,xgboost,beta,446668,0.005256700726266488,85848,0.003739166899636567,5.75440788269043
0.25171377123333105,0.9540017185733589,0.03424789384007454,0.17949612438678741,-5.343671798706055,0.3966541290283203,0.2558139534883721,0.06853582554517133,0.10447465357076524,0.3627906976744186,0.48598130841121495,0.6540750840000811,0.25844004656577413,0.6915887850467289,0.8591885560355681,0.15084449621432733,0.8068535825545171,0.9584197314808286,2020-07,7,capped_weighted,20260716,logistic,raw,350000,0.018985714285714286,85848,0.003739166899636567,0.5539112091064453
0.2506862693955642,0.9539982764729302,0.0037563436198979616,0.015938550233840942,-0.8389934301376343,0.8795500993728638,0.2558139534883721,0.06853582554517133,0.10398678410071148,0.3627906976744186,0.48598130841121495,0.6540750840000811,0.25844004656577413,0.6915887850467289,0.8591885560355681,0.15084449621432733,0.8068535825545171,0.9584197314808286,2020-07,7,capped_weighted,20260716,logistic,platt,350000,0.018985714285714286,85848,0.003739166899636567,0.5539112091064453
0.25068628038783725,0.9539982946851019,0.0031824279576539993,0.013484354130923748,-0.5233433246612549,0.8890695571899414,0.2558139534883721,0.06853582554517133,0.10398678410071148,0.3627906976744186,0.48598130841121495,0.6540750840000811,0.25844004656577413,0.6915887850467289,0.8591885560355681,0.15084449621432733,0.8068535825545171,0.9584197314808286,2020-07,7,capped_weighted,20260716,logistic,beta,350000,0.018985714285714286,85848,0.003739166899636567,0.5539112091064453
0.9595185275453054,0.998561675537269,0.0013925700039244854,0.005245855224615116,-3.0303516012294125,0.8997205186363229,1.0,0.26791277258566976,0.39364076861909625,0.7069767441860465,0.9470404984423676,0.9892491618899135,0.36554132712456344,0.9781931464174455,0.9993688767764994,0.18520675596971461,0.9906542056074766,0.9997886802308371,2020-07,7,capped_weighted,20260716,lightgbm,raw,350000,0.018985714285714286,85848,0.003739166899636567,2.9913628101348877
0.9595185275453054,0.998561675537269,0.00047223441594950014,0.0021317668171154857,-0.23895125277708104,0.9226505623103386,1.0,0.26791277258566976,0.39364076861909625,0.7069767441860465,0.9470404984423676,0.9892491618899135,0.36554132712456344,0.9781931464174455,0.9993688767764994,0.18520675596971461,0.9906542056074766,0.9997886802308371,2020-07,7,capped_weighted,20260716,lightgbm,platt,350000,0.018985714285714286,85848,0.003739166899636567,2.9913628101348877
0.9595185275453054,0.998561675537269,0.00046172807932287017,0.002099508146598477,-0.10719182082618431,0.9463840435213187,1.0,0.26791277258566976,0.39364076861909625,0.7069767441860465,0.9470404984423676,0.9892491618899135,0.36554132712456344,0.9781931464174455,0.9993688767764994,0.18520675596971461,0.9906542056074766,0.9997886802308371,2020-07,7,capped_weighted,20260716,lightgbm,beta,350000,0.018985714285714286,85848,0.003739166899636567,2.9913628101348877
0.9569331611397177,0.9977763666987237,0.0010399660095572472,0.004062747582793236,-2.508913278579712,0.8146250247955322,1.0,0.26791277258566976,0.3868121086164706,0.7046511627906977,0.9439252336448598,0.9884314873640798,0.36321303841676367,0.9719626168224299,0.9984366244575438,0.18462434478741993,0.9875389408099688,0.9997356769723026,2020-07,7,capped_weighted,20260716,xgboost,raw,350000,0.018985714285714286,85848,0.003739166899636567,3.0485429763793945
